"api_path","_time","avg_sec_raw","p95_sec_raw","p99_sec_raw","avg_sec","current_p95_sec",latestTime,"p95_sec","p99_sec","perf_band"
"/getaddressautosuggest","2025-11-20T14:55:00.000-0600","0.5730000000000001","0.78810","0.80722","0.6","3.0",1764107700,"0.8","0.8",slow
"/getaddressautosuggest","2025-11-20T15:05:00.000-0600","0.697","0.69700","0.69700","0.7","3.0",1764107700,"0.7","0.7",slow
"/getaddressautosuggest","2025-11-20T15:10:00.000-0600","1.162","1.1620","1.1620","1.2","3.0",1764107700,"1.2","1.2",slow
"/getaddressautosuggest","2025-11-20T15:55:00.000-0600","1.5086666666666668","3.30575","3.61555","1.5","3.0",1764107700,"3.3","3.6",slow
"/getaddressautosuggest","2025-11-20T16:00:00.000-0600","0.76","1.24745","1.30949","0.8","3.0",1764107700,"1.2","1.3",slow
"/getaddressautosuggest","2025-11-21T09:35:00.000-0600","1.9965000000000002","2.5586","2.6085","2.0","3.0",1764107700,"2.6","2.6",slow
"/getaddressautosuggest","2025-11-21T09:45:00.000-0600","4.568","4.5680","4.5680","4.6","3.0",1764107700,"4.6","4.6",slow
"/getaddressautosuggest","2025-11-21T09:50:00.000-0600","0.8694000000000001","1.24580","1.30516","0.9","3.0",1764107700,"1.2","1.3",slow
"/getaddressautosuggest","2025-11-21T09:55:00.000-0600","0.8096249999999999","1.29930","1.32226","0.8","3.0",1764107700,"1.3","1.3",slow
"/getaddressautosuggest","2025-11-21T10:05:00.000-0600","1.9545000000000001","2.91615","3.00163","2.0","3.0",1764107700,"2.9","3.0",slow
"/getaddressautosuggest","2025-11-21T10:35:00.000-0600","4.704","4.7040","4.7040","4.7","3.0",1764107700,"4.7","4.7",slow
"/getaddressautosuggest","2025-11-21T11:55:00.000-0600","2.936","2.9360","2.9360","2.9","3.0",1764107700,"2.9","2.9",slow
"/getaddressautosuggest","2025-11-21T12:15:00.000-0600","2.976","2.9760","2.9760","3.0","3.0",1764107700,"3.0","3.0",slow
"/getaddressautosuggest","2025-11-21T16:15:00.000-0600","2.769","2.7690","2.7690","2.8","3.0",1764107700,"2.8","2.8",slow
"/getaddressautosuggest","2025-11-23T10:55:00.000-0600","2.95","2.9500","2.9500","3.0","3.0",1764107700,"3.0","3.0",slow
"/getaddressautosuggest","2025-11-23T11:00:00.000-0600","2.684","2.6840","2.6840","2.7","3.0",1764107700,"2.7","2.7",slow
"/getaddressautosuggest","2025-11-25T13:45:00.000-0600","2.941","2.9410","2.9410","2.9","3.0",1764107700,"2.9","2.9",slow
"/getaddressautosuggest","2025-11-25T13:55:00.000-0600","1.422","1.4220","1.4220","1.4","3.0",1764107700,"1.4","1.4",slow
"/getaddressautosuggest","2025-11-25T15:35:00.000-0600","4.686","4.6860","4.6860","4.7","3.0",1764107700,"4.7","4.7",slow
"/getaddressautosuggest","2025-11-25T15:45:00.000-0600","2.9065000000000003","3.9986","4.0957","2.9","3.0",1764107700,"4.0","4.1",slow
"/getaddressautosuggest","2025-11-25T15:55:00.000-0600","2.987","2.9870","2.9870","3.0","3.0",1764107700,"3.0","3.0",slow
"/addlocations","2025-11-18T11:25:00.000-0600","2.184","2.1840","2.1840","2.2","3.0",1764106800,"2.2","2.2",slow
"/addlocations","2025-11-18T11:40:00.000-0600","2.337","2.3370","2.3370","2.3","3.0",1764106800,"2.3","2.3",slow
"/addlocations","2025-11-18T13:05:00.000-0600","2.169","2.1690","2.1690","2.2","3.0",1764106800,"2.2","2.2",slow
"/addlocations","2025-11-18T15:15:00.000-0600","2.374","2.3740","2.3740","2.4","3.0",1764106800,"2.4","2.4",slow
"/addlocations","2025-11-18T17:20:00.000-0600","2.397","2.3970","2.3970","2.4","3.0",1764106800,"2.4","2.4",slow
"/addlocations","2025-11-19T08:50:00.000-0600","2.215","2.2150","2.2150","2.2","3.0",1764106800,"2.2","2.2",slow
"/addlocations","2025-11-19T10:50:00.000-0600","2.526","2.5260","2.5260","2.5","3.0",1764106800,"2.5","2.5",slow
"/addlocations","2025-11-19T12:05:00.000-0600","2.491","2.4910","2.4910","2.5","3.0",1764106800,"2.5","2.5",slow
"/addlocations","2025-11-19T14:35:00.000-0600","2.494","2.4940","2.4940","2.5","3.0",1764106800,"2.5","2.5",slow
"/addlocations","2025-11-19T16:25:00.000-0600","3.295","3.2950","3.2950","3.3","3.0",1764106800,"3.3","3.3",slow
"/addlocations","2025-11-20T10:50:00.000-0600","2.147","2.1470","2.1470","2.1","3.0",1764106800,"2.1","2.1",slow
"/addlocations","2025-11-20T10:55:00.000-0600","1.584","1.5840","1.5840","1.6","3.0",1764106800,"1.6","1.6",slow
"/addlocations","2025-11-20T11:20:00.000-0600","2.198","2.1980","2.1980","2.2","3.0",1764106800,"2.2","2.2",slow
"/addlocations","2025-11-20T11:25:00.000-0600","2.6193333333333335","3.9345","4.0517","2.6","3.0",1764106800,"3.9","4.1",slow
"/addlocations","2025-11-20T11:35:00.000-0600","2.72","2.7200","2.7200","2.7","3.0",1764106800,"2.7","2.7",slow
"/addlocations","2025-11-20T12:50:00.000-0600","2.0216666666666665","2.4653","2.4843","2.0","3.0",1764106800,"2.5","2.5",slow
"/addlocations","2025-11-20T14:55:00.000-0600","2.359","2.3590","2.3590","2.4","3.0",1764106800,"2.4","2.4",slow
"/addlocations","2025-11-20T15:10:00.000-0600","2.493","2.4930","2.4930","2.5","3.0",1764106800,"2.5","2.5",slow
"/addlocations","2025-11-21T09:50:00.000-0600","3.125","3.1250","3.1250","3.1","3.0",1764106800,"3.1","3.1",slow
"/addlocations","2025-11-21T10:10:00.000-0600","3.694","3.6940","3.6940","3.7","3.0",1764106800,"3.7","3.7",slow
"/addlocations","2025-11-21T10:40:00.000-0600","2.206","2.2060","2.2060","2.2","3.0",1764106800,"2.2","2.2",slow
"/addlocations","2025-11-21T11:55:00.000-0600","2.252","2.2520","2.2520","2.3","3.0",1764106800,"2.3","2.3",slow
"/addlocations","2025-11-21T16:15:00.000-0600","3.107","3.1070","3.1070","3.1","3.0",1764106800,"3.1","3.1",slow
"/addlocations","2025-11-25T15:40:00.000-0600","2.994","2.9940","2.9940","3.0","3.0",1764106800,"3.0","3.0",slow
"/getcoarsegrainedaddress","2025-11-17T08:35:00.000-0600","3.026","3.0260","3.0260","3.0","2.9",1764107700,"3.0","3.0",slow
"/getcoarsegrainedaddress","2025-11-17T08:40:00.000-0600","1.448","1.6514","1.6695","1.4","2.9",1764107700,"1.7","1.7",slow
"/getcoarsegrainedaddress","2025-11-18T08:35:00.000-0600","1.1063333333333334","2.47825","2.89565","1.1","2.9",1764107700,"2.5","2.9",slow
"/getcoarsegrainedaddress","2025-11-18T08:40:00.000-0600","2.285","2.2850","2.2850","2.3","2.9",1764107700,"2.3","2.3",slow
"/getcoarsegrainedaddress","2025-11-18T11:25:00.000-0600","1.7323333333333333","3.06830","3.24006","1.7","2.9",1764107700,"3.1","3.2",slow
"/getcoarsegrainedaddress","2025-11-18T11:30:00.000-0600","1.864","2.95390","3.05078","1.9","2.9",1764107700,"3.0","3.1",slow
"/getcoarsegrainedaddress","2025-11-18T11:40:00.000-0600","3.171","3.1710","3.1710","3.2","2.9",1764107700,"3.2","3.2",slow
"/getcoarsegrainedaddress","2025-11-18T13:05:00.000-0600","1.2122","2.64860","2.96252","1.2","2.9",1764107700,"2.6","3.0",slow
"/getcoarsegrainedaddress","2025-11-18T15:15:00.000-0600","2.011","2.7625","2.8293","2.0","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-18T16:00:00.000-0600","2.776","2.7760","2.7760","2.8","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-18T17:20:00.000-0600","3.452","3.4520","3.4520","3.5","2.9",1764107700,"3.5","3.5",slow
"/getcoarsegrainedaddress","2025-11-19T07:35:00.000-0600","2.787","2.7870","2.7870","2.8","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-19T08:50:00.000-0600","3.022","3.0220","3.0220","3.0","2.9",1764107700,"3.0","3.0",slow
"/getcoarsegrainedaddress","2025-11-19T10:45:00.000-0600","2.816","2.8160","2.8160","2.8","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-19T10:55:00.000-0600","2.843","2.8430","2.8430","2.8","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-19T11:55:00.000-0600","2.873","2.8730","2.8730","2.9","2.9",1764107700,"2.9","2.9",slow
"/getcoarsegrainedaddress","2025-11-19T12:05:00.000-0600","2.647","2.6470","2.6470","2.6","2.9",1764107700,"2.6","2.6",slow
"/getcoarsegrainedaddress","2025-11-19T12:10:00.000-0600","0.7452857142857143","1.03020","1.06044","0.7","2.9",1764107700,"1.0","1.1",slow
"/getcoarsegrainedaddress","2025-11-19T12:15:00.000-0600","1.359","1.3590","1.3590","1.4","2.9",1764107700,"1.4","1.4",slow
"/getcoarsegrainedaddress","2025-11-19T14:35:00.000-0600","2.9","2.9000","2.9000","2.9","2.9",1764107700,"2.9","2.9",slow
"/getcoarsegrainedaddress","2025-11-19T15:40:00.000-0600","1.6116666666666666","3.32900","3.40580","1.6","2.9",1764107700,"3.3","3.4",slow
"/getcoarsegrainedaddress","2025-11-19T16:00:00.000-0600","1.3944999999999999","2.66405","2.86481","1.4","2.9",1764107700,"2.7","2.9",slow
"/getcoarsegrainedaddress","2025-11-19T16:05:00.000-0600","0.8989999999999998","1.25120","1.26064","0.9","2.9",1764107700,"1.3","1.3",slow
"/getcoarsegrainedaddress","2025-11-19T16:20:00.000-0600","2.2706666666666666","3.1084","3.1665","2.3","2.9",1764107700,"3.1","3.2",slow
"/getcoarsegrainedaddress","2025-11-19T16:25:00.000-0600","1.022","1.0220","1.0220","1.0","2.9",1764107700,"1.0","1.0",slow
"/getcoarsegrainedaddress","2025-11-20T10:15:00.000-0600","1.8726666666666665","2.79340","2.87948","1.9","2.9",1764107700,"2.8","2.9",slow
"/getcoarsegrainedaddress","2025-11-20T10:50:00.000-0600","2.809","2.8090","2.8090","2.8","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-20T10:55:00.000-0600","1.068","1.1166","1.1209","1.1","2.9",1764107700,"1.1","1.1",slow
"/getcoarsegrainedaddress","2025-11-20T11:15:00.000-0600","3.667","3.6670","3.6670","3.7","2.9",1764107700,"3.7","3.7",slow
"/getcoarsegrainedaddress","2025-11-20T11:20:00.000-0600","2.808","2.8080","2.8080","2.8","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-20T11:25:00.000-0600","0.842","1.12480","1.12656","0.8","2.9",1764107700,"1.1","1.1",slow
"/getcoarsegrainedaddress","2025-11-20T11:35:00.000-0600","2.054","3.29780","3.40836","2.1","2.9",1764107700,"3.3","3.4",slow
"/getcoarsegrainedaddress","2025-11-20T12:50:00.000-0600","3.227","3.2270","3.2270","3.2","2.9",1764107700,"3.2","3.2",slow
"/getcoarsegrainedaddress","2025-11-20T14:55:00.000-0600","2.1635","2.7688","2.8225","2.2","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-20T15:05:00.000-0600","4.018","4.0180","4.0180","4.0","2.9",1764107700,"4.0","4.0",slow
"/getcoarsegrainedaddress","2025-11-20T15:10:00.000-0600","4.533","4.5330","4.5330","4.5","2.9",1764107700,"4.5","4.5",slow
"/getcoarsegrainedaddress","2025-11-20T15:55:00.000-0600","3.314","3.3140","3.3140","3.3","2.9",1764107700,"3.3","3.3",slow
"/getcoarsegrainedaddress","2025-11-20T16:00:00.000-0600","1.1908","2.50940","2.84508","1.2","2.9",1764107700,"2.5","2.8",slow
"/getcoarsegrainedaddress","2025-11-21T09:35:00.000-0600","3.426","3.8184","3.8533","3.4","2.9",1764107700,"3.8","3.9",slow
"/getcoarsegrainedaddress","2025-11-21T09:45:00.000-0600","4.78","4.7800","4.7800","4.8","2.9",1764107700,"4.8","4.8",slow
"/getcoarsegrainedaddress","2025-11-21T09:50:00.000-0600","0.8630000000000001","1.18060","1.24332","0.9","2.9",1764107700,"1.2","1.2",slow
"/getcoarsegrainedaddress","2025-11-21T09:55:00.000-0600","0.6116","0.82840","0.85608","0.6","2.9",1764107700,"0.8","0.9",slow
"/getcoarsegrainedaddress","2025-11-21T10:05:00.000-0600","3.288","3.2880","3.2880","3.3","2.9",1764107700,"3.3","3.3",slow
"/getcoarsegrainedaddress","2025-11-21T10:35:00.000-0600","3.033","3.0330","3.0330","3.0","2.9",1764107700,"3.0","3.0",slow
"/getcoarsegrainedaddress","2025-11-21T11:55:00.000-0600","2.818","2.8180","2.8180","2.8","2.9",1764107700,"2.8","2.8",slow
"/getcoarsegrainedaddress","2025-11-21T12:15:00.000-0600","3.095","3.0950","3.0950","3.1","2.9",1764107700,"3.1","3.1",slow
"/getcoarsegrainedaddress","2025-11-21T16:15:00.000-0600","3.033","3.0330","3.0330","3.0","2.9",1764107700,"3.0","3.0",slow
"/getcoarsegrainedaddress","2025-11-23T10:55:00.000-0600","5.047","5.0470","5.0470","5.0","2.9",1764107700,"5.0","5.0",slow
"/getcoarsegrainedaddress","2025-11-23T11:00:00.000-0600","2.2039999999999997","2.9420","3.0076","2.2","2.9",1764107700,"2.9","3.0",slow
"/getcoarsegrainedaddress","2025-11-25T13:50:00.000-0600","2.908","2.9080","2.9080","2.9","2.9",1764107700,"2.9","2.9",slow
"/getcoarsegrainedaddress","2025-11-25T13:55:00.000-0600","2.688","2.6880","2.6880","2.7","2.9",1764107700,"2.7","2.7",slow
"/getcoarsegrainedaddress","2025-11-25T15:35:00.000-0600","3.179","3.1790","3.1790","3.2","2.9",1764107700,"3.2","3.2",slow
"/getcoarsegrainedaddress","2025-11-25T15:45:00.000-0600","1.455","3.55080","4.51736","1.5","2.9",1764107700,"3.6","4.5",slow
"/getcoarsegrainedaddress","2025-11-25T15:50:00.000-0600","1.1995","1.60495","1.64099","1.2","2.9",1764107700,"1.6","1.6",slow
"/getcoarsegrainedaddress","2025-11-25T15:55:00.000-0600","2.921","2.9210","2.9210","2.9","2.9",1764107700,"2.9","2.9",slow
"/cancelpendingremoval","2025-11-20T11:10:00.000-0600","2.421","2.4210","2.4210","2.4","2.4",1763658600,"2.4","2.4",slow
"/getagreementsbypremisenumbers","2025-11-18T08:35:00.000-0600","1.2066666666666666","1.75380","1.80756","1.2","2.3",1764107400,"1.8","1.8",slow
"/getagreementsbypremisenumbers","2025-11-18T11:25:00.000-0600","1.4204999999999999","1.92500","1.97140","1.4","2.3",1764107400,"1.9","2.0",slow
"/getagreementsbypremisenumbers","2025-11-18T11:30:00.000-0600","1.4573333333333334","1.6044","1.6177","1.5","2.3",1764107400,"1.6","1.6",slow
"/getagreementsbypremisenumbers","2025-11-18T11:40:00.000-0600","1.8196666666666665","1.9626","1.9733","1.8","2.3",1764107400,"2.0","2.0",slow
"/getagreementsbypremisenumbers","2025-11-18T13:05:00.000-0600","1.7396666666666667","1.8818","1.8940","1.7","2.3",1764107400,"1.9","1.9",slow
"/getagreementsbypremisenumbers","2025-11-18T15:15:00.000-0600","1.7153333333333334","1.8955","1.9127","1.7","2.3",1764107400,"1.9","1.9",slow
"/getagreementsbypremisenumbers","2025-11-18T17:20:00.000-0600","2.0340000000000003","2.3070","2.3310","2.0","2.3",1764107400,"2.3","2.3",slow
"/getagreementsbypremisenumbers","2025-11-19T07:35:00.000-0600","1.7863333333333333","1.9362","1.9496","1.8","2.3",1764107400,"1.9","1.9",slow
"/getagreementsbypremisenumbers","2025-11-19T08:50:00.000-0600","1.5200000000000002","1.6589","1.6710","1.5","2.3",1764107400,"1.7","1.7",slow
"/getagreementsbypremisenumbers","2025-11-19T10:45:00.000-0600","1.627666666666667","1.7698","1.7828","1.6","2.3",1764107400,"1.8","1.8",slow
"/getagreementsbypremisenumbers","2025-11-19T11:55:00.000-0600","2.2593333333333336","2.4196","2.4343","2.3","2.3",1764107400,"2.4","2.4",slow
"/getagreementsbypremisenumbers","2025-11-19T12:05:00.000-0600","1.7686666666666666","1.9073","1.9175","1.8","2.3",1764107400,"1.9","1.9",slow
"/getagreementsbypremisenumbers","2025-11-19T12:10:00.000-0600","0.7931111111111111","1.12760","1.18392","0.8","2.3",1764107400,"1.1","1.2",slow
"/getagreementsbypremisenumbers","2025-11-19T12:15:00.000-0600","0.5579999999999999","0.69060","0.70292","0.6","2.3",1764107400,"0.7","0.7",slow
"/getagreementsbypremisenumbers","2025-11-19T14:35:00.000-0600","1.798","1.9896","2.0067","1.8","2.3",1764107400,"2.0","2.0",slow
"/getagreementsbypremisenumbers","2025-11-19T15:40:00.000-0600","1.8151111111111113","2.44020","2.49044","1.8","2.3",1764107400,"2.4","2.5",slow
"/getagreementsbypremisenumbers","2025-11-19T16:20:00.000-0600","1.7805","2.31305","2.34581","1.8","2.3",1764107400,"2.3","2.3",slow
"/getagreementsbypremisenumbers","2025-11-19T16:25:00.000-0600","1.8949999999999998","2.2391","2.2614","1.9","2.3",1764107400,"2.2","2.3",slow
"/getagreementsbypremisenumbers","2025-11-20T10:15:00.000-0600","1.6132499999999999","2.09085","2.11497","1.6","2.3",1764107400,"2.1","2.1",slow
"/getagreementsbypremisenumbers","2025-11-20T10:50:00.000-0600","1.7483333333333333","1.9123","1.9273","1.7","2.3",1764107400,"1.9","1.9",slow
"/getagreementsbypremisenumbers","2025-11-20T10:55:00.000-0600","0.8966666666666666","1.40250","1.47410","0.9","2.3",1764107400,"1.4","1.5",slow
"/getagreementsbypremisenumbers","2025-11-20T11:15:00.000-0600","2.2656666666666667","2.4431","2.4590","2.3","2.3",1764107400,"2.4","2.5",slow
"/getagreementsbypremisenumbers","2025-11-20T11:20:00.000-0600",2,"2.2906","2.3101","2.0","2.3",1764107400,"2.3","2.3",slow
"/getagreementsbypremisenumbers","2025-11-20T11:25:00.000-0600","1.151","1.49275","1.53775","1.2","2.3",1764107400,"1.5","1.5",slow
"/getagreementsbypremisenumbers","2025-11-20T11:35:00.000-0600","1.9349999999999998","2.1075","2.1231","1.9","2.3",1764107400,"2.1","2.1",slow
"/getagreementsbypremisenumbers","2025-11-20T12:50:00.000-0600","2.1743333333333332","2.5032","2.5214","2.2","2.3",1764107400,"2.5","2.5",slow
"/getagreementsbypremisenumbers","2025-11-20T14:55:00.000-0600","1.3235","1.92575","1.95875","1.3","2.3",1764107400,"1.9","2.0",slow
"/getagreementsbypremisenumbers","2025-11-20T15:05:00.000-0600","2.0719999999999996","2.3488","2.3762","2.1","2.3",1764107400,"2.3","2.4",slow
"/getagreementsbypremisenumbers","2025-11-20T15:10:00.000-0600","1.3506666666666665","1.5682","1.5864","1.4","2.3",1764107400,"1.6","1.6",slow
"/getagreementsbypremisenumbers","2025-11-20T15:55:00.000-0600","2.029","2.2617","2.2819","2.0","2.3",1764107400,"2.3","2.3",slow
"/getagreementsbypremisenumbers","2025-11-20T16:00:00.000-0600","2.0263333333333335","2.3094","2.3315","2.0","2.3",1764107400,"2.3","2.3",slow
"/getagreementsbypremisenumbers","2025-11-21T09:50:00.000-0600","1.455","1.73725","1.76185","1.5","2.3",1764107400,"1.7","1.8",slow
"/getagreementsbypremisenumbers","2025-11-21T09:55:00.000-0600","2.195","2.5227","2.5525","2.2","2.3",1764107400,"2.5","2.6",slow
"/getagreementsbypremisenumbers","2025-11-21T10:10:00.000-0600","3.7256666666666667","3.9282","3.9464","3.7","2.3",1764107400,"3.9","3.9",slow
"/getagreementsbypremisenumbers","2025-11-21T10:40:00.000-0600","3.630333333333333","3.8995","3.9239","3.6","2.3",1764107400,"3.9","3.9",slow
"/getagreementsbypremisenumbers","2025-11-21T11:55:00.000-0600","1.6323333333333334","1.7581","1.7692","1.6","2.3",1764107400,"1.8","1.8",slow
"/getagreementsbypremisenumbers","2025-11-21T16:15:00.000-0600","1.7043333333333333","1.8649","1.8786","1.7","2.3",1764107400,"1.9","1.9",slow
"/getagreementsbypremisenumbers","2025-11-23T11:00:00.000-0600","1.9053333333333333","2.0563","2.0705","1.9","2.3",1764107400,"2.1","2.1",slow
"/getagreementsbypremisenumbers","2025-11-25T15:35:00.000-0600","2.0340000000000003","2.3506","2.3821","2.0","2.3",1764107400,"2.4","2.4",slow
"/getagreementsbypremisenumbers","2025-11-25T15:45:00.000-0600","1.1033125","2.22225","2.47725","1.1","2.3",1764107400,"2.2","2.5",slow
"/getagreementsbypremisenumbers","2025-11-25T15:50:00.000-0600","1.9256666666666664","2.2568","2.2786","1.9","2.3",1764107400,"2.3","2.3",slow
"/getServiceOrderHistory","2025-11-17T07:45:00.000-0600","5.819","5.8190","5.8190","5.8","2.2",1764107100,"5.8","5.8",slow
"/getServiceOrderHistory","2025-11-17T08:00:00.000-0600","2.1296666666666666","2.84070","2.85614","2.1","2.2",1764107100,"2.8","2.9",slow
"/getServiceOrderHistory","2025-11-17T08:15:00.000-0600","2.3313333333333333","4.79160","5.10952","2.3","2.2",1764107100,"4.8","5.1",slow
"/getServiceOrderHistory","2025-11-17T08:20:00.000-0600","1.6916666666666667","2.29690","2.29938","1.7","2.2",1764107100,"2.3","2.3",slow
"/getServiceOrderHistory","2025-11-17T08:30:00.000-0600","5.08","5.0800","5.0800","5.1","2.2",1764107100,"5.1","5.1",slow
"/getServiceOrderHistory","2025-11-17T08:35:00.000-0600","5.671","5.6710","5.6710","5.7","2.2",1764107100,"5.7","5.7",slow
"/getServiceOrderHistory","2025-11-17T08:50:00.000-0600","3.3375000000000004","4.8203","4.9521","3.3","2.2",1764107100,"4.8","5.0",slow
"/getServiceOrderHistory","2025-11-17T09:10:00.000-0600","5.419","5.4190","5.4190","5.4","2.2",1764107100,"5.4","5.4",slow
"/getServiceOrderHistory","2025-11-17T09:45:00.000-0600","2.868","2.8680","2.8680","2.9","2.2",1764107100,"2.9","2.9",slow
"/getServiceOrderHistory","2025-11-17T10:05:00.000-0600","3.5569999999999995","4.9457","5.0691","3.6","2.2",1764107100,"4.9","5.1",slow
"/getServiceOrderHistory","2025-11-17T10:15:00.000-0600","4.3435","5.1522","5.2240","4.3","2.2",1764107100,"5.2","5.2",slow
"/getServiceOrderHistory","2025-11-17T10:40:00.000-0600","4.656","4.6560","4.6560","4.7","2.2",1764107100,"4.7","4.7",slow
"/getServiceOrderHistory","2025-11-17T11:05:00.000-0600","5.109500000000001","5.2297","5.2403","5.1","2.2",1764107100,"5.2","5.2",slow
"/getServiceOrderHistory","2025-11-17T11:15:00.000-0600","4.758","4.7580","4.7580","4.8","2.2",1764107100,"4.8","4.8",slow
"/getServiceOrderHistory","2025-11-17T11:20:00.000-0600","3.516","3.5160","3.5160","3.5","2.2",1764107100,"3.5","3.5",slow
"/getServiceOrderHistory","2025-11-17T11:30:00.000-0600","4.639","4.6390","4.6390","4.6","2.2",1764107100,"4.6","4.6",slow
"/getServiceOrderHistory","2025-11-17T11:35:00.000-0600","5.269","5.2690","5.2690","5.3","2.2",1764107100,"5.3","5.3",slow
"/getServiceOrderHistory","2025-11-17T11:40:00.000-0600","3.5260000000000002","4.7626","4.8725","3.5","2.2",1764107100,"4.8","4.9",slow
"/getServiceOrderHistory","2025-11-17T11:45:00.000-0600","1.847","2.64530","2.71626","1.8","2.2",1764107100,"2.6","2.7",slow
"/getServiceOrderHistory","2025-11-17T11:50:00.000-0600","5.673","5.6730","5.6730","5.7","2.2",1764107100,"5.7","5.7",slow
"/getServiceOrderHistory","2025-11-17T12:00:00.000-0600","4.7165","5.3281","5.3824","4.7","2.2",1764107100,"5.3","5.4",slow
"/getServiceOrderHistory","2025-11-17T15:15:00.000-0600","0.984","1.00470","1.00654","1.0","2.2",1764107100,"1.0","1.0",slow
"/getServiceOrderHistory","2025-11-18T08:20:00.000-0600","4.681","4.6810","4.6810","4.7","2.2",1764107100,"4.7","4.7",slow
"/getServiceOrderHistory","2025-11-18T08:25:00.000-0600","0.43875000000000003","0.62415","0.64563","0.4","2.2",1764107100,"0.6","0.6",slow
"/getServiceOrderHistory","2025-11-18T10:10:00.000-0600","3.6765","5.2546","5.3949","3.7","2.2",1764107100,"5.3","5.4",slow
"/getServiceOrderHistory","2025-11-18T11:05:00.000-0600","1.28","2.50580","2.65796","1.3","2.2",1764107100,"2.5","2.7",slow
"/getServiceOrderHistory","2025-11-18T11:10:00.000-0600","2.714","2.7140","2.7140","2.7","2.2",1764107100,"2.7","2.7",slow
"/getServiceOrderHistory","2025-11-18T11:25:00.000-0600","1.642","1.6420","1.6420","1.6","2.2",1764107100,"1.6","1.6",slow
"/getServiceOrderHistory","2025-11-18T11:45:00.000-0600","1.523","1.5230","1.5230","1.5","2.2",1764107100,"1.5","1.5",slow
"/getServiceOrderHistory","2025-11-18T14:45:00.000-0600","3.528","3.5280","3.5280","3.5","2.2",1764107100,"3.5","3.5",slow
"/getServiceOrderHistory","2025-11-18T14:50:00.000-0600","2.078","2.0780","2.0780","2.1","2.2",1764107100,"2.1","2.1",slow
"/getServiceOrderHistory","2025-11-18T14:55:00.000-0600","2.52","2.5200","2.5200","2.5","2.2",1764107100,"2.5","2.5",slow
"/getServiceOrderHistory","2025-11-18T15:00:00.000-0600","1.674","1.6740","1.6740","1.7","2.2",1764107100,"1.7","1.7",slow
"/getServiceOrderHistory","2025-11-19T08:25:00.000-0600","5.186","5.1860","5.1860","5.2","2.2",1764107100,"5.2","5.2",slow
"/getServiceOrderHistory","2025-11-19T09:00:00.000-0600","4.801","4.8010","4.8010","4.8","2.2",1764107100,"4.8","4.8",slow
"/getServiceOrderHistory","2025-11-19T09:25:00.000-0600","2.2880000000000003","2.2943","2.2949","2.3","2.2",1764107100,"2.3","2.3",slow
"/getServiceOrderHistory","2025-11-19T10:05:00.000-0600","1.9813333333333336","2.83030","2.83566","2.0","2.2",1764107100,"2.8","2.8",slow
"/getServiceOrderHistory","2025-11-19T10:10:00.000-0600","1.2309999999999999","1.3516","1.3623","1.2","2.2",1764107100,"1.4","1.4",slow
"/getServiceOrderHistory","2025-11-19T10:20:00.000-0600","2.085","2.0850","2.0850","2.1","2.2",1764107100,"2.1","2.1",slow
"/getServiceOrderHistory","2025-11-19T10:25:00.000-0600","2.198","2.1980","2.1980","2.2","2.2",1764107100,"2.2","2.2",slow
"/getServiceOrderHistory","2025-11-19T11:30:00.000-0600","2.257","2.2570","2.2570","2.3","2.2",1764107100,"2.3","2.3",slow
"/getServiceOrderHistory","2025-11-19T12:20:00.000-0600","2.1065","3.38585","3.49957","2.1","2.2",1764107100,"3.4","3.5",slow
"/getServiceOrderHistory","2025-11-19T12:25:00.000-0600","0.829","0.82900","0.82900","0.8","2.2",1764107100,"0.8","0.8",slow
"/getServiceOrderHistory","2025-11-19T12:45:00.000-0600","2.5095","2.5325","2.5345","2.5","2.2",1764107100,"2.5","2.5",slow
"/getServiceOrderHistory","2025-11-19T12:50:00.000-0600","3.988","3.9880","3.9880","4.0","2.2",1764107100,"4.0","4.0",slow
"/getServiceOrderHistory","2025-11-19T14:15:00.000-0600","6.831","6.8310","6.8310","6.8","2.2",1764107100,"6.8","6.8",slow
"/getServiceOrderHistory","2025-11-19T14:25:00.000-0600","1.8475","2.4464","2.4997","1.8","2.2",1764107100,"2.4","2.5",slow
"/getServiceOrderHistory","2025-11-19T14:30:00.000-0600","2.2496666666666667","2.8069","2.8574","2.2","2.2",1764107100,"2.8","2.9",slow
"/getServiceOrderHistory","2025-11-19T15:20:00.000-0600","1.5675","1.7623","1.7797","1.6","2.2",1764107100,"1.8","1.8",slow
"/getServiceOrderHistory","2025-11-19T15:35:00.000-0600","6.015","6.0150","6.0150","6.0","2.2",1764107100,"6.0","6.0",slow
"/getServiceOrderHistory","2025-11-19T16:25:00.000-0600","1.6683333333333332","2.35500","2.39580","1.7","2.2",1764107100,"2.4","2.4",slow
